user_id,month,category,leak_type,description,leak_amount,leak_percentage,evidence,severity
50,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,4630.92,36.07,36.1% of monthly spending,medium
50,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,5022.98,36.77,36.8% of monthly spending,medium
50,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,4604.27,32.49,Category spending increased 47.9%,medium
50,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2534.75,18.55,Category spending increased 58.0%,low
50,2026-06,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2020.08,13.33,Category spending increased 86.4%,low
50,2026-06,transport,category_spike,Spending in this category increased sharply compared with the previous month.,809.81,5.34,Category spending increased 66.9%,low
50,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3062.99,22.54,Category spending increased 40.3%,low
50,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5461.83,38.54,Category spending increased 78.3%,medium
50,2026-05,utilities,category_concentration,A large share of monthly spending is concentrated in one category.,5461.83,38.54,38.5% of monthly spending,medium
51,2026-03,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4256.47,24.58,Category spending increased 49.6%,low
51,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,4338.47,26.81,Category spending increased 104.7%,medium
51,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,3967.22,20.94,Category spending increased 92.3%,low
51,2026-04,health,category_spike,Spending in this category increased sharply compared with the previous month.,2261.5,11.7,Category spending increased 56.5%,low
51,2026-05,health,category_spike,Spending in this category increased sharply compared with the previous month.,3538.22,18.68,Category spending increased 56.5%,low
51,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2941.1,16.99,Category spending increased 97.5%,low
51,2026-04,transport,category_spike,Spending in this category increased sharply compared with the previous month.,7268.94,37.61,Category spending increased 74.5%,medium
51,2026-04,transport,category_concentration,A large share of monthly spending is concentrated in one category.,7268.94,37.61,37.6% of monthly spending,medium
51,2026-02,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2714.47,16.45,Category spending increased 104.9%,low
51,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2331.16,12.3,Category spending increased 160.9%,low
52,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,1890.66,10.11,Category spending increased 159.6%,low
52,2026-02,health,category_concentration,A large share of monthly spending is concentrated in one category.,5633.14,42.67,42.7% of monthly spending,high
52,2026-03,health,category_concentration,A large share of monthly spending is concentrated in one category.,7504.71,51.06,51.1% of monthly spending,high
52,2026-04,health,category_concentration,A large share of monthly spending is concentrated in one category.,7238.75,47.17,47.2% of monthly spending,high
52,2026-05,health,category_concentration,A large share of monthly spending is concentrated in one category.,7857.92,42.01,42.0% of monthly spending,high
52,2026-06,health,category_concentration,A large share of monthly spending is concentrated in one category.,8150.81,52.58,52.6% of monthly spending,high
52,2026-05,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,3265.25,17.46,Category spending increased 111.8%,low
52,2026-03,transport,category_spike,Spending in this category increased sharply compared with the previous month.,668.09,4.55,Category spending increased 311.7%,low
52,2026-04,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,2366.69,15.42,Category spending increased 51.7%,low
53,2026-06,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,3761.77,15.48,Category spending increased 43.3%,low
53,2026-02,food,category_spike,Spending in this category increased sharply compared with the previous month.,3409.44,16.1,Category spending increased 107.0%,low
53,2026-05,food,category_spike,Spending in this category increased sharply compared with the previous month.,3562.16,13.0,Category spending increased 60.5%,low
53,2026-03,shopping,category_spike,Spending in this category increased sharply compared with the previous month.,2265.12,8.73,Category spending increased 106.3%,low
53,2026-05,transport,category_spike,Spending in this category increased sharply compared with the previous month.,5648.93,20.61,Category spending increased 41.1%,medium
53,2026-03,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,5324.38,20.52,Category spending increased 106.3%,medium
53,2026-05,utilities,category_spike,Spending in this category increased sharply compared with the previous month.,3191.27,11.65,Category spending increased 51.1%,low
54,2026-02,entertainment,category_spike,Spending in this category increased sharply compared with the previous month.,2102.45,14.02,Category spending increased 1417.4%,low
